,tweetids,topics,alltopics,categories,ThirdPartyObservation,SignificantEventChange,Factoid,FirstPartyObservation,ContinuingNews,EmergingThreats,Official,Hashtags,KnownAlready,ServiceAvailable,Irrelevant,MultimediaShare,Discussion,Sentiment,Unknown,Advice,SearchAndRescue,cleanedtweets
1238,665300721118638080,parisAttacks2015,parisAttacks2015,['Discussion'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"""Don't want to speculate at this point, in terms of who is responsible for this,"" said about #Paris attacks"
1239,665431926115840000,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France Declares State Of Emergency As Death Toll In Paris Attacks Passes 140: GistReel A number of reported te...
1240,665359939502653440,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Our hearts with you paris. #prayforparis [pic] —
1241,665299121322913792,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'ContinuingNews']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Live blog: Fatalities reported after explosion, shootout in Paris via"
1242,665288345656926208,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,this is so horrible #PrayForParis
1243,665636022773022720,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Hashtags']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,": Watching LIVE on #Periscope: #ParisAttacks : close to bataclan, bus for evacuation of people taken in hostage. #Pe… https:/…"
1244,665532957101305856,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,This day will forever remain in our hearts... #PrayforParis #1DUa #1D
1245,665471496068931584,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Paris attacks: 60 reported killed - , see more"
1246,665283751757369345,parisAttacks2015,parisAttacks2015,"['EmergingThreats', 'Factoid', 'Hashtags', 'ContinuingNews']",0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,: #BreakingNews Reports of civilians been taken as hostages at #Bataclan concert hall in the street in #Paris #France https…
1247,665312342675218432,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"This is crazy, easily the biggest terror attack since 9/11. We must find a way to wipe these mad men off the map. #PrayForParis"
1248,665363824111915008,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,: What the fuck is wrong with people in this world? Such pieces of shit #PrayForParis
1249,665322016828878850,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Our solidarity with the families of victims of blind terrorism in Paris
1250,665321144560451584,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#prayforparis can't believe what's happening!!
1251,665620428543520770,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Diarra confirms cousin death in Paris attacks: The France midfielder revealed that his cousin Asta Diakite was...
1252,665310011044798464,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,I always complain about the area I live in but I've never felt more privileged than I do right now. #PrayforParis
1253,665459948369899524,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Philippines vows upgraded APEC summit security after Paris attacks #WorldNews
1254,665605223201775617,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,French Prosecutor Lays Out What Investigators Know About Paris Attacks
1255,665611712683380736,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paris attacks put spotlight on national security in 2016 presidential race: WASHINGTON — While Democrats prepa...
1256,665670151040167936,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Why the Paris attacks could mark the beginning of the end for ISIS
1257,665530634287362048,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews', 'KnownAlready']",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,ISIS Claims Responsibility for Paris Attacks as France Vows ‘Ruthless’ Response via TIME.c…
1258,665653557220233216,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,: Bobby Jindal asks Obama for info on Syrian refugees following Paris attacks:
1259,665313772207128581,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Hashtags']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A #French police union official tells AP there were 2 suicide attacks and one bombing near stadium. #ParisAttacks.
1260,665316130249158657,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"New York adds police presence to crowded areas out of ""abundance of caution"" after Paris attacks:"
1261,665310549710737409,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'EmergingThreats', 'ContinuingNews']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,BREAKING!! 5 Explosions heard near Bataclan theatre #fusillade #Paris #franceshooting #WakeUpAmerica WATCH LIVE:
1262,665178874028802048,parisAttacks2015,parisAttacks2015,['Factoid'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany return to hotel after bomb threat: Germany's national team has returned to the Hotel Molitor in Paris ...
1263,665303441594523648,parisAttacks2015,parisAttacks2015,"['FirstPartyObservation', 'SignificantEventChange', 'Factoid']",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"#Paris attack: At least 100 people held hostage inside Paris concert hall, police said"
1264,665573967898505217,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"#JackAndJackUSTixOnSale Gilinsky do you think the bombing of Paris?, what would you do if you could help? x6"
1265,665631371088429056,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,#News #Chicago Vigils Planned in Chicago for Victims of Paris Attacks: Several vigils will take place Saturday...
1266,665450649979588608,parisAttacks2015,parisAttacks2015,"['FirstPartyObservation', 'ContinuingNews']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Paris attack witness: 'he was dressed in black, professional, shooting and killing' | World news | The Guardian"
1267,665344173713715202,parisAttacks2015,parisAttacks2015,"['Factoid', 'Sentiment']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Paris Attacks Kill over 100, Draw Strong Condemnations"
1268,665526436581634048,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,New post Isis Takes Responsibility For Paris Attacks Calling It “First Of The Storm”
1269,665393204070494208,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Artists &amp; Celebs #PrayForParis After Terrorist Attacks: The world is sending its condolences, love and prayers..."
1270,665612491808985088,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Kneejerk finger-pointing after Paris attacks
1271,665680155445084161,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Sentiment']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A Message Of Support For Muslims After Paris Attacks Is Lighting Up The Internet
1272,665505320379133952,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MarketWatch says... The Wall Street Journal: Paris attacks kill more than 100 in seemingly coordinated terror ...
1273,665668124377800704,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Trump said that the recent terrorist attacks in Paris would've been ""a much, different situation"" if the victims had been armed w. guns."
1274,665442673017430016,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,In one day - maswartz: Paris- Terrorist Attacks Japan- Earthquake Baghdad- Funeral Bombed Beirut- Suicide...
1275,665312112529547264,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"i hope everybody will be okay, i really do. im crying, this is terrible #PrayForParis"
1276,665624883225690112,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Santorum rips Obama, blames Paris attack on President"
1277,665497036226101248,parisAttacks2015,parisAttacks2015,['Advice'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,INFORMATION ABOUT PARIS - queengrinchywrites: French Police repeat: STAY INDOORS // RESTE CHEZ SOI...
1278,665538796210012160,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Paris Attacks: Official Confirms Safety of Eagles of Death Metal Band Members (Hollywood Reporter) (0636 GMT)
1279,665300924672380929,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Shocking scenes from Paris, terrifying, #PrayForParis"
1280,665614043873304576,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,: Keeping the families and the people in #Paris in my prayers. #PrayForParis
1281,665464551404605440,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"""When the city of lights goes dark, the rest of the World lights up for her"" #prayforparis"
1282,665561363629019140,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FROM EW: Foo Fighters Cancel Tour in Wake of Paris Attacks
1283,665459326757244929,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"The U.K. government must rethink reducing the police force to save money, following the #ParisShooting"
1284,665303011980394496,parisAttacks2015,parisAttacks2015,['Discussion'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Are the #Paris attacks a response to France's intervention in Syria? #ParisShooting
1285,665325252101013504,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The world we live in is very sad. How can people be so awful? #PrayForParis ️
1286,665291241366548480,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,wait nvm. Everyone please be safe. #PrayforParis
1287,665348526000332800,parisAttacks2015,parisAttacks2015,['Advice'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,: ATTN:!!! Do not tweet or post pictures of Paris! It will give away police positioning! Already the word!!!
1288,665585143231488001,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,tedcruz: RT CoreyWYFF: Sen. tedcruz opened at BJUedu with a prayer for the victims of the #ParisAttacks...calling …
1289,665519594099093504,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Open-door policy on refugees is tested as Europe goes on alert after Paris attacks
1290,665415047011782656,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Iran's President Rouhani postpones trip to Italy, Vatican City, and France due to Paris attacks, Iranian foreign m…"
1291,665180504170364928,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'ContinuingNews']",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,German national team flees from Paris hotel due to bomb threat.
1292,665312111741034496,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No matter where terrorists attacks it always leaves an empty feeling on everyone. #PrayForParis
1293,665467363328991232,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,I am An Arab American Muslim and I condemn these barbaric attacks.I pray to God for all the victims and their families. #PeaceForParis
1294,665637855323029504,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The Guardian France game with Germany overshadowed by Paris attacks The Guardian France defeated Germany 2-0 at the…
1295,665622697091710976,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"RSS: 'Act of War' : Will Congress finally vote to declare war on ISIS, after Paris attacks"
1296,665299662644080640,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Multiple attacks rock #Paris in night of terror #fusillade #PrayForParis #Attentat #ParisAttack
1297,665594144287420416,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'ContinuingNews']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Survivors Reveal Harrowing Details Of Paris Attacks #technews
1298,665287514165485568,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"dw_bengali: RT BreakingNews: Police: 18 people dead after multiple attacks in Paris; more casualties expected - AFP, peterallenparis …"
1299,665289673460199425,parisAttacks2015,parisAttacks2015,"['SignificantEventChange', 'MultimediaShare', 'Hashtags', 'ContinuingNews']",0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,26 now reported dead in Paris attacks. Hostages have been taken in theater
1300,665322318432833536,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"The media are voicing that 'Muslims' are behind the Paris attacks. There is 1.5bn Muslims in the world. There is just 200,000 ISIS members."
1301,665327192490930176,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,My thoughts are with you Paris #prayforparis
1302,665358219540193280,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,terrorism has no religion pass it on #prayforparis
1303,665382154315001857,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,always remember lyf is nver w/out a problem nver w/out hurtful commitments but nver w/out GOD to lean on #PrayForParis #ALDUBHappyBdayLOLA
1304,665585138017935361,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,": #PrayforWorld #PrayforParis PEACE to all. Do not hate, but LOVE. We only have 1 world, we should be united. Prayers to al…"
1305,665465133787963392,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Anyare? #prayforparis #weareunitednations
1306,665393344802091008,parisAttacks2015,parisAttacks2015,"['FirstPartyObservation', 'MultimediaShare', 'KnownAlready']",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,Videos show panic during Paris attacks
1307,665348168511434752,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid', 'KnownAlready']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"ndtv ""Five Paris attackers 'neutralised', says prosecutor's office: AFP"""
1308,665539340332740608,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eagles Of Death Metal still searching for crew after Paris attacks: EAGLES Of Death Metal are still searching ...
1309,665336368302698496,parisAttacks2015,parisAttacks2015,['Sentiment'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,: Eiffel tower turns off the lights to honor the memory of those killed in #Paris attacks.
1310,665543816238133248,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,islam does not in any way promote and support violence. Those terrorists are not Muslims at all. They're just TERRORISTS. #PrayForParis
1311,665342354535022593,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Death toll in Paris attacks could exceed 120, prosecutor says"
1312,665505499140505600,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,- Paris Attack: Lucky Guy Mobile Phone Stopped Shrapnel via
1313,665528280418787328,parisAttacks2015,parisAttacks2015,['ThirdPartyObservation'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"French media reporting that one bomber was French, born near Paris; another was a female"
1314,665503493256531968,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Trophée Eric Bompard figure skating event will continue after Paris attacks #WorldNews
1315,665305800001368064,parisAttacks2015,parisAttacks2015,"['ServiceAvailable', 'Hashtags']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,": The people of Paris are using the hashtag #PorteOuverte to invite stranded people into their homes at this time, God be w…"
1316,665563966136012800,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Poland says cannot accept migrants under EU quotas after Paris attacks
1317,665520717220478978,parisAttacks2015,parisAttacks2015,"['MultimediaShare', 'Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,When the city of lights goes dark the rest of the world lights up #ParisAttacks #lights #prayforparis
1318,665338065808789504,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'KnownAlready']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,BREAKING: Two gunmen dead at Paris concert hall as hostages slaughtered 'one by one': TWO attackers have been ...
1319,665289672273326081,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Prayer: ""Father, please grant your mercy and grace to the people of Paris. Give the police your strength and swift victory over evil."""
1320,665539959445585920,parisAttacks2015,parisAttacks2015,"['FirstPartyObservation', 'MultimediaShare', 'KnownAlready']",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,See How Mobile Phone Prevented Man’s Head From Being Blown By Gun During Paris Attack Last Ni...
1321,665675810607603712,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Paris Attacks Prompt Debate on Further Military Intervention on Syria Russian officials renew call for Western...
1322,665309620466913280,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'EmergingThreats', 'MultimediaShare', 'Factoid', 'KnownAlready']",1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,Map of 3 attack locations in Paris! 60 dead and 100 still being held hostage. Learn more:
1323,665417879802781698,parisAttacks2015,parisAttacks2015,"['Hashtags', 'Sentiment']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,#PrayForParis My condolences to the families and friends of the deceased. Such a loss of humanity!
1324,665639396113121280,parisAttacks2015,parisAttacks2015,['Irrelevant'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Poland Won't accept Migrants after Paris attack (Why not US too?) #WHitehouse #SAndiego #Miami #Orlando #Iowa #Ohio
1325,665297390677561344,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'MultimediaShare', 'ContinuingNews']",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"ISIS celebrates Paris attack with Twitter hashtag: ""A massive operation by the grace of Allah above and his power."""
1326,665297391197618176,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'SignificantEventChange', 'Factoid', 'ContinuingNews']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Police: At least 35 dead in Paris attacks; at least 100 held hostage in theater.
1327,665303893006381056,parisAttacks2015,parisAttacks2015,"['ThirdPartyObservation', 'Factoid']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rt #worldNews Paris attacks leave dozens dead: At least 40 people are killed in multiple attacks in France's c...
