,tweetids,topics,alltopics,categories,FirstPartyObservation,Official,ContinuingNews,ThirdPartyObservation,SignificantEventChange,Factoid,Advice,Irrelevant,KnownAlready,EmergingThreats,MultimediaShare,ServiceAvailable,PastNews,Sentiment,Donations,Volunteer,Discussion,Weather,InformationWanted,MovePeople,cleanedtweets
600,393224992625668096,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Factoid', 'ContinuingNews']",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: #BREAKING: #NSWFires pilot confirmed dead in crash fighting fires west of Ulladulla. Body yet to be retrieved. RIP.
601,393225550434541568,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1m Stop Tony Abbott fanning the flames of climate change. Sign now #nswfires …
602,393232261333520384,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Army criticised over Australia fire: Australia's military faces criticism after it is blamed for starting one ...
603,393235260273471488,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,": If Slim Dusty was still with us I reckon he'd write a song called ""Fighting fires with your beer"" #nswfires"
604,393235625178316800,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Army criticised over Australia fire
605,393237722334105600,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plane fighting Australia fires crashes as cooler weather eases threat: SYDNEY (Reuters) - A plane dousing wild...
606,393241606234443776,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: #nswfires: 2 x Emergency Warnings in place for fires near #Lithgow #Bilpin + Mount York Rd fire near #MountVictoria http:…
607,393244370272411648,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Going for a surf, having to abandon the boards to lay in water cause of the ember storm coming off the fires - Welcome to Straya #nswfires"
608,393249759961432064,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The pilot of the fire-fighting plane tha crashed W of Ulladulla, NSW has died :-( #nsw"
609,393255384514703360,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pilot dies battling Australia fires: A plane fighting bushfires in Australia's New South Wales crashes, killin..."
610,393256923832676352,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Divergent responses of fire to recent warming and drying across south-eastern Australia
611,393260619010277376,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plane fighting Australia fires crashes as cooler weather eases threat
612,393276599329898496,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long bow to blame NSW fires on man-made global warming - Sydney Morning Herald #GlobalWarming
613,393284836938362881,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Is this a sign that Abbott government will follow O'Farrell and outsource #climate science? #nswfires …
614,393289601663500288,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plane fighting Australia fires crashes as cooler weather eases threat: SYDNEY (Reuters) – A plane dousing wild...
615,393290511831662594,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: If Tony Abbott gets burnt to cinders 'fighting' #NSWfires #greghuntresearch shows Julie Asbestos Bishop becomes #PrimeMoron! O …
616,393300091605639168,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Plane fighting Australia fires crashes as cooler weather eases threat - Reuters UK
617,393302931182604288,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#Marysville Community adds voice of Support from Victoria to New South Wales #nswfires
618,393303598060167168,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,They need us as well #nswfires
619,393307502952972289,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,": RIP chief pilot David Black from NSW Central West, killed fighting the #NSWFires this morning. A good man."
620,393320228483915776,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"HAHA RT Maybe we will use our Fires Near Me app, not American TV networks for fire information. #nswrfs #nswfires ”"
621,393322698899611648,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'ServiceAvailable', 'Factoid', 'Official', 'ContinuingNews']",1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,RECOVERY COORDINATION CENTRE NEWS INVITATION #BlueMountains #nswfires Subject: Public information meeting Date:...
622,393325001593454592,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I am waiting for the carbon tax bill for the bush fires in nsw. Who will they send it to?
623,393325349712723968,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,“: Thinking of everyone helping to fight fires in Australia. Every day heros... ” #amazing #heros
624,393342852568453120,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Asbestos contamination a serious risk in bushfire recovery: RFS commissioner #nswfires #knowthestory
625,393345293619458049,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baptism of Fire: gets a little too close for comfort while covering Australia's wildfires #nswfires
626,393372900557717504,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Have you been keeping up with the Australia NSW fires? Keep them in your thoughts and prayers.
627,393380257354747904,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia NSW Bushfires 56 Fires Scorch Eastern Australia; State Of Emergency Declared: via
628,393442400149852160,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Final shout out! Thoughts and prayers tonight for the brave folk of #nswfires #GodBless can I request my followers to re …
629,393449828254224384,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ServiceAvailable', 'Factoid', 'ContinuingNews']",0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,: 17 Oct NASA image gives an idea of the scale and extent of the bush fires raging in New South Wales #australia
630,393470967575371776,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'Weather', 'Sentiment']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"Beautiful morning in Sydney, sunshine and clear sky's - I hope this weather eases conditions for the fires across NSW."
631,393484146087325696,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yesterday's firefighting aircraft crash was the fourth fatal accident involving an M18 Dromader since 2006 #nswfires
632,393501053288583169,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Australia has always experienced bushfires, but #climate change is increasing the PROBABILITY of extreme fire days &gt; http:/…"
633,393506245866295296,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,": Maybe we will use our Fires Near Me phone app, not American TV networks for fire information. #nswrfs #nswfires"
634,393517855691386880,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,(IBD) Al Gore Throws Another Climate Lie On The Barbie - Blames Australia Fires On Climate Change
635,393527922004197376,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coalition misses the point. Yes fires are way of life in Oz. This severe SO EARLY IN THE SEASON is the problem. #auspol #nswfires #toosoon
636,393528194646540288,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thanks . Their staff in groups helping to take our interstate colleagues home today and tomorrow #nswfires
637,393531009020329984,australiaBushfire2013,australiaBushfire2013,"['Donations', 'ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Sign Geoff's petition to set up a fund to support volunteer firefighters. #NSWfires
638,393532242145714176,australiaBushfire2013,australiaBushfire2013,"['Donations', 'ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,: “: Important information about donations #nswfires”
639,393561937826418688,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: American network NBC publishes map showing the whole of Australia is on fire. Oops
640,393561971372457984,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Factoid', 'Official', 'ContinuingNews']",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NSW RFS: Hall Rd fire likely to be 'Contained' by this afternoon. Thank you to all emergency services personnel for their hard work!
641,393601217487585280,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lololol according to NBC all of Australia is on fire... Ummm where do they get their sources from?? #nbc #bushfires
642,393615247442837504,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Governor General Quentin Bryce has visited the Blue Mtns today, thanking firefighters #NSWRFS #nswfires"
643,393621429817602048,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: WOW! RT : #nswfires Amazing #stateminefire
644,393661850325229568,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australian fire crisis eases: Drop in temperature has slightly eased the bushfire crisis in Australia's New So...
645,393683841086275584,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'Factoid', 'ContinuingNews']",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: What a difference a year makes #nswfires #NSWRFS
646,393698760234000384,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Whilst conditions have eased there are still over 600 #NSWRFS volunteers working on fireground across the state tonight. #nswfi…
647,393702296015495168,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stop Tony Abbott fanning the flames of climate change. Sign now #nswfires
648,393801852003028992,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Communicator of the Week: Australia's fire fighting Prime Minister, Tony Abbott impresses"
649,393884609832034304,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Islamic Relief NSW Bush Fire Appeal - Islamic Relief Australia
650,393899512197967872,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125 (IBD) Al Gore Throws Another Climate Lie On The Barbie - Blames Australia Fires On Climate Change
651,393934853390888960,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,More homes threatened in Australia fires
652,393944391259144192,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""": Media release from CASA warning people to keep 'drones' off fire grounds #nswfires"""
653,393947046228414465,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: 98 (IBD) Al Gore Throws Another Climate Lie On The Barbie - Blames Australia Fires On Climate Change http://…
654,393983737999814656,australiaBushfire2013,australiaBushfire2013,"['Donations', 'ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,: DONATE YOUR SPARE CHANGE to the . Collection buckets located at entry gates tonight #SydneyDerby #sydneyfires #l…
655,394208493970137088,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sydney Fires Caused by People and Nature
656,394264588612423680,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Despite the weekend's cooler temperatures, crews are conducting critical backburning operations. There are still 53 fires burning. #nswfires"
657,394270284481847296,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'SignificantEventChange', 'ContinuingNews']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: #nswfires status 11:45 Fire #advice #mountyorkroad 06:05 #linksviewroad 06:04 #hallroadfire 06:02 #how…
658,394286113767964672,australiaBushfire2013,australiaBushfire2013,"['Donations', 'ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,: With Optus? Text DONATE to 19 Relief (19 735433) to donate $5. All funds will go to work with #NSWbushfires &amp; other …
659,394336831308718080,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: Abbott Government cruelly refuses compensation to NSW fire victims. Action speak louder than propaganda
660,394394867880579072,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Its finally raining. I hope it reaches the bush fires #nswfires
661,394429915463835648,australiaBushfire2013,australiaBushfire2013,"['Donations', 'ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,please help support the RFS and Blue Mountain Appeal and help those suffering from the NSW fires x
662,394464124228624384,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I liked a video Strike Team 9084 Run Code 1 NSW Fires
663,394540917752733696,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long bow to blame NSW fires on man-made global warming - via
664,394576112161783808,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: » RFS 30 | RFS confirms that a waterbomber fighting fires near Ulladulla has crashed and ... | NSW RFS says Defence Force ex…
665,394610954236735488,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sounds like Australia! But with simultaneous bush fires and floods.
666,394619464462766080,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": This is so, so true! Hats off to the men and women battling the blazes! #NSWfires ^BS"
667,394619502232481792,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Don't be a #tosser in the #riverina #cigarette-throwers max $5,500 fine Total Fire Ban in-place, TODAY Oct28 Southern &amp; Northern #nswfires"
668,394759612940840961,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,: There are handwritten signs like this all over the Blue Mts. #nswfires
669,394857654801428480,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,": Meanwhile Australia is on fire and over 10,000 homes have burnt to the ground. But yeah, our trains are delayed so we're …"
670,394908808515813376,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Social Media and Village Crisis Comms – Local Gov Councils and Emergency Services #NSWFires
671,395055638520139776,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#NSWFIRES NE of Mount Coramba, Type: Bush fire, Status: Out of Control, Size: 1 ha, Map:"
672,395097472517042176,australiaBushfire2013,australiaBushfire2013,['ThirdPartyObservation'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: Fighting NSW Fires with Twitter by via
673,395106582540742656,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,the rain has completely brown past us here in Sydney we could really use it with the fires to put them out for good
674,395336145174675456,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,": Image of w/ General Manager of the Zig Zag railway, Michael Forbes next to a burnt carriage #nswfires"
675,395430340866498560,australiaBushfire2013,australiaBushfire2013,"['ThirdPartyObservation', 'MultimediaShare', 'ContinuingNews']",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Congratulations to the on raising just under $25k for the #NSWbushfires appeal! A fantastic effort.
676,395654908101132288,australiaBushfire2013,australiaBushfire2013,"['FirstPartyObservation', 'ServiceAvailable', 'ContinuingNews']",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other examples of early. search fetchers are #nswfires #llinksviewroad Fire #nswfires #links_view_road #nswfires #state_mine_fire
